Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Pakistan,PAK,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,16.81428114,17.2477463,17.43522352,17.4672348,17.45992343,17.50209365,17.5549923,17.58497951,17.60676158,17.61166959,17.60214885,17.60402243,17.54792553,17.46236483,17.38715765,17.35396954,17.31956024,17.28967327,17.27047495,17.26212666,17.27071389,17.30767018,17.29528871,17.25794295,17.22558247,17.21969725,17.28392484,17.3327505,17.36188313,17.35795681,17.31891029,17.34778224,17.26720227,17.10860598,16.9120749,16.71218147,16.4864212,16.22164278,15.93643893,15.64151583,15.3456104,15.07265873,14.79288979,14.51711253,14.26108739,14.03776218,13.84136042,13.67559546,13.53502844,13.40960326,13.29501713,13.24148454,13.15506361,13.05071433,12.95182281,12.87669835,12.83228704,12.78862698,12.73816595,
Pakistan,PAK,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,15.25930306,15.77166384,16.01469493,16.08352215,16.11087586,16.19473689,16.27289242,16.34923807,16.43079097,16.49575984,16.53666183,16.57819753,16.56795651,16.52927588,16.49812456,16.50190849,16.50424781,16.51356238,16.53352777,16.56224842,16.60349747,16.67131902,16.69529474,16.69617058,16.70025743,16.72625013,16.81491396,16.89117261,16.94906054,16.97292951,16.95827681,17.00474985,16.94513984,16.8117174,16.64784898,16.48892691,16.29813649,16.09086018,15.87567849,15.6510833,15.41754543,15.21695627,14.9955681,14.7633852,14.53503545,14.32363605,14.13541796,13.94869238,13.77145601,13.61193697,13.47665237,13.37988078,13.29260224,13.21376502,13.14360259,13.08554421,13.0701888,13.03307681,12.9734105,
Pakistan,PAK,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.27140355,39.57028892,39.7780854,39.95910828,40.18478983,40.47543525,40.87256745,41.29774142,41.71798056,42.07610765,42.34383852,42.62248633,42.80573061,42.91299985,42.97661057,43.0164358,43.04423929,43.03436015,42.99641388,42.93621412,42.86106284,42.84745207,42.79109937,42.71456872,42.6400625,42.57692601,42.69261946,42.80841919,42.9119108,42.98127807,43.0035012,43.15748103,43.23950235,43.26072772,43.2357526,43.16914976,43.04218108,42.85883492,42.62098788,42.32335106,41.96392056,41.65497715,41.29094074,40.87999942,40.43662881,39.97300305,39.53200981,39.0768372,38.61418267,38.15125632,37.69498694,37.31889553,36.94772071,36.58814289,36.24940748,35.93666501,35.69823062,35.47862104,35.2698146,
Pakistan,PAK,"Population ages 0-14, female",SP.POP.0014.FE.IN,8599687,8876403,9149556,9430488,9732032,10058007,10422822,10806990,11203634,11599073,11985257,12388198,12779181,13165563,13559713,13970060,14398082,14836667,15290099,15761609,16253921,16796168,17346938,17909163,18485141,19074028,19754984,20448391,21145680,21832727,22499834,23239630,23944624,24625555,25298347,25969948,26635388,27281971,27897063,28459145,28952892,29444873,29871893,30245133,30585221,30909058,31250244,31582823,31906919,32221021,32527060,32906639,33273762,33642331,34032017,34453548,34947512,35471588,36010616,
Pakistan,PAK,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,41.18611024,41.44764601,41.62804739,41.78514301,41.97815858,42.22145216,42.5674446,42.92809979,43.27648841,43.56364983,43.76454268,43.97805463,44.09827341,44.14561912,44.15165856,44.13542827,44.10172634,44.03139253,43.93499651,43.81892488,43.69049731,43.62520588,43.51758883,43.39109214,43.26867854,43.1599135,43.23910659,43.31942914,43.38830308,43.4238927,43.41321205,43.53998555,43.59497551,43.58863794,43.53381414,43.43388748,43.27806474,43.05866159,42.78036078,42.44103777,42.03998729,41.68188875,41.26985105,40.81194071,40.32314366,39.81700674,39.33473339,38.84661475,38.35676287,37.86882577,37.38843349,37.00814749,36.62549016,36.25318423,35.90802001,35.59755826,35.36053571,35.15250196,34.96003578,
Pakistan,PAK,"Population ages 0-14, male",SP.POP.0014.MA.IN,9068005,9351783,9625269,9904616,10210678,10551266,10937139,11351496,11783990,12215176,12634325,13072028,13495683,13912136,14334585,14772178,15231006,15699560,16181944,16681388,17200999,17773293,18354295,18947453,19555619,20178285,20894942,21626163,22362512,23088232,23792542,24569621,25309949,26026971,26741381,27463459,28178486,28887680,29574433,30211427,30780054,31362393,31878585,32339435,32764705,33169268,33591177,33991265,34373946,34744226,35107034,35514116,35922527,36337213,36765509,37213854,37743735,38287200,38837188,
Pakistan,PAK,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,37.6131172,37.93936206,38.16587314,38.36276595,38.61236598,38.94038757,39.37798191,39.85615963,40.33653581,40.75452124,41.07883031,41.4124767,41.64933526,41.80785344,41.92094986,42.00918418,42.08984525,42.13231899,42.14528705,42.13401286,42.10572284,42.13737949,42.12627716,42.09412124,42.0623782,42.04014463,42.18847534,42.33615942,42.47091985,42.57092959,42.62310474,42.80177618,42.90844831,42.95494162,42.95747797,42.92175717,42.82150874,42.67175598,42.47170716,42.213068,41.89261999,41.62973659,41.31072253,40.94385489,40.54314745,40.11947425,39.71730006,39.29319207,38.85625341,38.41699142,37.98353098,37.61159863,37.25134611,36.9038191,36.57120894,36.25643167,36.01662312,35.78612,35.56195307,
Pakistan,PAK,"Population ages 0-14, total",SP.POP.0014.TO,17667690,18228145,18774810,19335134,19942756,20609272,21360081,22158629,22987727,23814296,24619580,25460321,26275008,27077848,27894398,28742239,29629212,30536394,31472196,32443089,33454921,34569521,35701301,36856665,38040780,39252311,40649939,42074578,43508216,44920972,46292375,47809274,49254604,50652552,52039746,53433409,54813912,56169688,57471518,58670585,59732946,60807270,61750478,62584570,63349922,64078326,64841441,65574100,66280853,66965225,67634095,68420684,69196236,69979550,70797567,71667400,72691337,73758877,74847848,
Pakistan,PAK,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,12.76178916,12.83117155,13.02273761,13.29773553,13.58086448,13.78175999,14.01483364,14.19663139,14.31196311,14.37104147,14.39445741,14.48142101,14.5456929,14.57508649,14.56333558,14.50996679,14.48640343,14.44135071,14.37243311,14.28614123,14.19197038,14.15296508,14.13098363,14.11794313,14.10053565,14.06443236,14.11288811,14.15380556,14.18113341,14.19530806,14.19752941,14.27660013,14.3695028,14.45896672,14.5212567,14.53077399,14.52753358,14.49188445,14.41707324,14.30397607,14.15733639,14.04783762,13.90705063,13.73242293,13.5290559,13.30748365,13.11580577,12.913447,12.70298499,12.49210548,12.29013486,12.14029899,12.01969452,11.92273586,11.8361342,11.74317694,11.67607593,11.61506984,11.55733303,
Pakistan,PAK,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,11.52838088,11.59282525,11.80196732,12.12154944,12.46745678,12.73307869,13.01155312,13.23077617,13.37911954,13.47247211,13.53807214,13.66134868,13.75958762,13.82410702,13.85041605,13.83901275,13.85389018,13.84521295,13.81232655,13.76251441,13.70582525,13.69834629,13.70461092,13.71836096,13.72818149,13.72138673,13.78913666,13.84922941,13.89694662,13.93319849,13.95925459,14.05393758,14.16087774,14.26396506,14.34020858,14.36513946,14.37340236,14.34417631,14.27383183,14.16885008,14.04012862,13.95576711,13.85213292,13.72563279,13.57619035,13.40644012,13.25968395,13.10394909,12.93794884,12.76352009,12.58454606,12.44176491,12.30441089,12.1714849,12.0429898,11.91910136,11.83177562,11.76615654,11.71814623,
Pakistan,PAK,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.61003993,11.36872815,11.17008627,11.02017268,10.93737067,10.93759852,10.99761867,11.14648888,11.35776371,11.58093877,11.76793641,11.8926112,12.00465498,12.1081678,12.20116534,12.27149193,12.29576266,12.30036856,12.29208844,12.27065699,12.22781305,12.16457062,12.09131648,12.01520605,11.94256042,11.87578389,11.84229364,11.83287308,11.84528653,11.87062783,11.89677234,11.91560318,11.95827044,12.02106524,12.10048254,12.19093201,12.26410995,12.34513437,12.42684862,12.49554587,12.5370405,12.5613924,12.56991063,12.56240526,12.53300037,12.47176091,12.37756719,12.2575723,12.11874943,11.96711703,11.8032815,11.62636397,11.45073203,11.27973404,11.12006299,10.97768297,10.85217274,10.74880514,10.66453681,
Pakistan,PAK,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,10.82543326,10.57487297,10.34921088,10.15769435,10.03403335,10.01257199,10.09353638,10.27614539,10.5266253,10.78628929,11.00409633,11.17293049,11.32179113,11.45447054,11.57240926,11.66826294,11.73170726,11.77354366,11.79943273,11.80925003,11.79640012,11.76771418,11.7263715,11.67958971,11.63393928,11.59250777,11.58442472,11.5957574,11.62491269,11.66480159,11.70557334,11.74308875,11.80243073,11.87925916,11.96942042,12.06769081,12.14996989,12.23671949,12.32219685,12.39313462,12.43494593,12.45701321,12.4630215,12.4548369,12.43192164,12.38939807,12.32219815,12.2405506,12.14684856,12.04153435,11.92233256,11.78995295,11.65433298,11.51856917,11.38461655,11.2517861,11.1146587,10.98688665,10.87039633,
Pakistan,PAK,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.7381605,10.60325627,10.44296611,10.26300996,10.07557036,9.895806529,9.69624464,9.506468557,9.352893058,9.271584291,9.279549197,9.338729801,9.475822502,9.658041499,9.839809118,9.995557411,10.13751341,10.24848395,10.32764062,10.3815869,10.41691727,10.45567235,10.47420574,10.46633576,10.43121585,10.37474695,10.29485768,10.21463065,10.14155889,10.08667763,10.05689141,10.01168779,10.00519397,10.03130859,10.07883112,10.14064263,10.21088614,10.28386566,10.36048227,10.44529441,10.54051778,10.63294598,10.73721011,10.8449473,10.9426676,11.02090786,11.07550832,11.10899238,11.11971353,11.10573432,11.06606047,10.98451088,10.8866458,10.7752234,10.65246328,10.52077928,10.3702472,10.21463757,10.06420592,
Pakistan,PAK,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,10.29730274,10.14937591,9.992741749,9.823915595,9.639063772,9.442811461,9.215051582,8.981819418,8.781295197,8.665169809,8.657122907,8.720152557,8.877646486,9.091520499,9.306857749,9.491202734,9.661076152,9.796178255,9.897512521,9.974026844,10.03291668,10.09809339,10.14116668,10.15687511,10.14474808,10.1105229,10.05825156,10.00368642,9.953558252,9.918313786,9.904750491,9.87609436,9.883980137,9.922269571,9.9798642,10.04959699,10.12755553,10.20489627,10.28334349,10.36854151,10.46336952,10.55230214,10.65505803,10.76241195,10.85988638,10.93807279,10.99098215,11.02432996,11.03825103,11.03380586,11.01183768,10.95763323,10.89058861,10.81291514,10.72639648,10.63223941,10.51594832,10.39768279,10.28085496,
Pakistan,PAK,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.40940868,56.18888137,56.05712068,55.95041352,55.79830612,55.580054,55.20913252,54.81146871,54.41953971,54.08997157,53.85073387,53.57438026,53.39567453,53.29281547,53.23184307,53.19232894,53.15375791,53.15381799,53.18226675,53.23320796,53.2993635,53.30463601,53.35450517,53.42526682,53.49416042,53.55131834,53.42528704,53.30318519,53.19540999,53.121897,53.09448011,52.92864379,52.83648061,52.80588993,52.82188357,52.87925635,52.99785888,53.17389061,53.40412818,53.69255221,54.04005511,54.32719561,54.67243665,55.06483746,55.48707505,55.92562789,56.33343807,56.75640101,57.18956184,57.62852303,58.06729857,58.41698939,58.7679796,59.11313372,59.44363036,59.75335662,59.98627382,60.20754291,60.41741109,
Pakistan,PAK,"Population ages 15-64, female",SP.POP.1564.FE.IN,11379089,11638042,11926922,12233395,12543362,12852016,13137635,13428911,13731602,14057943,14415886,14773727,15169425,15602525,16069953,16570750,17102086,17673951,18285997,18939320,19633209,20341493,21100946,21897415,22713718,23538976,24292507,25055137,25829036,26621690,27439082,28184037,28964617,29787463,30661362,31595263,32607584,33697149,34849394,36047940,37281269,38470296,39694237,40957569,42264297,43615931,44986053,46396534,47842721,49318436,50815768,52248044,53707090,55184978,56671410,58160522,59607805,61059302,62514935,
Pakistan,PAK,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,54.49738042,54.34289132,54.26432157,54.20442551,54.10455279,53.95012936,53.65490446,53.34303066,53.04132108,52.79864149,52.64006453,52.44666974,52.34650478,52.31702449,52.325225,52.35175109,52.38416287,52.45171804,52.54349386,52.65329171,52.77401734,52.83359059,52.93512381,53.05400101,53.1666275,53.26301178,53.17069638,53.07871242,52.99796659,52.94883118,52.94344135,52.80344817,52.73466682,52.7255101,52.76258082,52.84204294,52.98188915,53.18362575,53.44181387,53.75818465,54.13290191,54.45819471,54.84002176,55.26700236,55.72068025,56.18598337,56.62401871,57.06735849,57.51391622,57.96313097,58.41050495,58.76027954,59.11710585,59.46767388,59.79540183,60.09170909,60.3122737,60.51004049,60.69111199,
Pakistan,PAK,"Population ages 15-64, male",SP.POP.1564.MA.IN,13998762,14245444,14531379,14839527,15148050,15448223,15714866,15980733,16255109,16556016,16894039,17228724,17606014,18025039,18480782,18970703,19486034,20043139,20642066,21284356,21969259,22664962,23413612,24201102,25010416,25830793,26576588,27334307,28105589,28897537,29716022,30449604,31222019,32041209,32916517,33857011,34884813,35991182,37162455,38383155,39641276,40835671,42068228,43343043,44664355,46035092,47413563,48845320,50322575,51834353,53371277,54853934,56354393,57876536,59426094,61003782,62540700,64110263,65699930,
Pakistan,PAK,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,58.06537113,57.79251077,57.61945235,57.47677035,57.28337046,57.01304383,56.5796674,56.10983978,55.64115476,55.23723042,54.92872808,54.58097931,54.3343194,54.16768115,54.04634272,53.94896503,53.84832186,53.78901599,53.76151398,53.76023512,53.77777877,53.73467635,53.73828478,53.76575754,53.79515825,53.81677597,53.66015081,53.51062768,53.37818121,53.2823403,53.23471232,53.04506385,52.93129545,52.88084538,52.87724657,52.91403442,53.01279546,53.16477399,53.36883064,53.63105558,53.95302234,54.20435412,54.51524483,54.87514615,55.26781245,55.68116992,56.06051461,56.46417042,56.88455691,57.31369387,57.74425693,58.09363623,58.43901266,58.77900562,59.11203541,59.43430174,59.6789062,59.92231256,60.15929533,
Pakistan,PAK,"Population ages 15-64, total",SP.POP.1564.TO,25377854,25883538,26458332,27072895,27691373,28300238,28852397,29409526,29986627,30613920,31309926,32002378,32775326,33627450,34550659,35541453,36588031,37716976,38927961,40223614,41602468,43006425,44514520,46098491,47724123,49369769,50869089,52389438,53934615,55519225,57155104,58633636,60186630,61828666,63577878,65452272,67492397,69688335,72011853,74431097,76922548,79305972,81762465,84300617,86928658,89651023,92399585,95241841,98165303,101152816,104187042,107102054,110061539,113061505,116097467,119164305,122148420,125169486,128214827,
Pakistan,PAK,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.960273401,8.983714934,9.043695683,9.104646361,9.121885978,9.076682382,8.971258334,8.823844739,8.649140508,8.470722834,8.306215235,8.146957059,7.996886145,7.875918996,7.810938857,7.814995442,7.904045384,8.054788782,8.23799754,8.414351379,8.559293338,8.68150056,8.787299029,8.87534918,8.944661924,8.99196628,8.971503556,8.932675106,8.881426218,8.826149718,8.772906282,8.686267615,8.603263508,8.530027542,8.476425682,8.450791688,8.48031846,8.536528413,8.611340388,8.694959175,8.78178548,8.857193657,8.933690927,9.014135335,9.103714819,9.204849207,9.320163286,9.440392824,9.557781358,9.662190338,9.747218011,9.79891298,9.833572434,9.847760575,9.837975454,9.804116621,9.746749854,9.667334844,9.570620375,
Pakistan,PAK,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.990301562,8.978100748,8.991293469,9.003288365,8.980428196,8.909093224,8.787598666,8.635562405,8.460180665,8.2736318,8.0874411,7.893064293,7.696528559,7.52769608,7.426861471,7.414039686,7.5038087,7.669783714,7.877156916,8.078320617,8.244034205,8.389908742,8.514256272,8.616716318,8.699013859,8.75986319,8.757060002,8.737250577,8.705752376,8.669960632,8.635077702,8.561495241,8.492526371,8.434002166,8.394280191,8.380188374,8.418663722,8.479524886,8.55620756,8.640637325,8.727881692,8.796863959,8.867499432,8.943098087,9.029262344,9.128743754,9.242148461,9.364769368,9.486888882,9.595314281,9.682170865,9.732891502,9.763406252,9.775475389,9.771793317,9.754345867,9.714194763,9.660616251,9.596157872,
Pakistan,PAK,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.613946239,7.58999138,7.568999774,7.554550617,7.554046594,7.570093733,7.592536263,7.631882689,7.666117272,7.66687177,7.619847826,7.529165437,7.408698898,7.269672831,7.127029517,6.991366174,6.870371497,6.760363806,6.680452991,6.654180845,6.689705134,6.76486257,6.898608134,7.066217077,7.232569538,7.3761826,7.460044396,7.520630303,7.56012303,7.583558032,7.59422695,7.571112942,7.534908572,7.487614335,7.433098051,7.375809978,7.341641799,7.313583472,7.297696291,7.30241143,7.331616182,7.370773913,7.430362919,7.504266141,7.58384322,7.663858321,7.750517027,7.83601606,7.923732468,8.01982134,8.126486951,8.231671853,8.34290766,8.45128708,8.545271155,8.618251008,8.676943278,8.715452268,8.732712189,
Pakistan,PAK,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.820819637,7.789774383,7.772450567,7.763466224,7.758195394,7.754632658,7.747668701,7.744590845,7.731253997,7.690708794,7.614620774,7.504740787,7.374914418,7.229325194,7.072951846,6.912025746,6.759575084,6.60878973,6.486698729,6.427996825,6.446684562,6.521567709,6.668462104,6.857489824,7.045703914,7.206579005,7.300718605,7.368839513,7.414756755,7.446038316,7.467220081,7.45078343,7.421879596,7.382391299,7.335722196,7.286294927,7.263439074,7.245401136,7.238231008,7.249998355,7.284254788,7.321305983,7.37656448,7.444743315,7.518561449,7.593973687,7.675672159,7.759057749,7.846726026,7.943378915,8.050487288,8.155627949,8.265020869,8.370930241,8.462957857,8.535195851,8.59031208,8.626274732,8.644123613,
Pakistan,PAK,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.414706735,6.404729374,6.410155441,6.421939162,6.429297035,6.427701585,6.411348007,6.386640803,6.362449772,6.352504109,6.361409593,6.377099401,6.412290032,6.447040231,6.453370352,6.417010966,6.344210697,6.24534788,6.131906956,6.020222427,5.921771158,5.82421062,5.737544446,5.675679578,5.658147043,5.694484769,5.758731368,5.864882367,5.992477824,6.114581683,6.215752753,6.286625503,6.343821247,6.386072369,6.412638351,6.423045489,6.425460059,6.419279594,6.408160616,6.397274709,6.390381922,6.377223203,6.367421402,6.366444493,6.380448992,6.411631331,6.458422032,6.521618484,6.597295812,6.679439018,6.763815723,6.842965609,6.923023757,7.005761485,7.094238658,7.188898358,7.290473219,7.395281739,7.497553308,
Pakistan,PAK,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.852846517,6.814618466,6.790427674,6.774202794,6.75887842,6.741621302,6.7165957,6.689349267,6.662999042,6.643564654,6.631904782,6.617228833,6.612080351,6.602985843,6.570798316,6.505720042,6.413082196,6.303692202,6.182953122,6.058483462,5.937592323,5.808797935,5.684202423,5.584816816,5.539690443,5.562969575,5.622515073,5.734914276,5.875208815,6.010060011,6.120622507,6.197010105,6.255813462,6.296887794,6.321640726,6.331099755,6.337640925,6.335094725,6.327473667,6.320435361,6.317983771,6.307835995,6.301094161,6.302336631,6.316952711,6.347146123,6.391006181,6.451171431,6.523414971,6.601657853,6.682089362,6.760898137,6.837965444,6.915911593,6.999454692,7.090192914,7.18948268,7.293884356,7.396216275,
Pakistan,PAK,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.413723309,5.403400458,5.399564163,5.399283876,5.400145388,5.401525395,5.396916076,5.396052144,5.396453399,5.39574745,5.392435561,5.376628849,5.357642174,5.341619501,5.337035856,5.346543449,5.362770624,5.393371615,5.422425962,5.428735669,5.402030734,5.33996425,5.259102578,5.168023685,5.078582905,4.999265848,4.916823366,4.839601385,4.781588111,4.761399193,4.786781864,4.840320001,4.934260403,5.049916408,5.161945443,5.255589716,5.334975953,5.40347636,5.460363917,5.506527511,5.543123417,5.562185553,5.572325945,5.576636722,5.57879351,5.581401472,5.582446248,5.58407442,5.591483414,5.611564919,5.647767237,5.694103057,5.756272585,5.829239552,5.905814352,5.981798326,6.058587707,6.134283357,6.211812707,
Pakistan,PAK,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.996455874,5.964760282,5.943637036,5.92748167,5.909954378,5.888991877,5.859119189,5.829057641,5.79996972,5.774720212,5.75406164,5.725680819,5.700421086,5.679354449,5.663785184,5.652922835,5.638735465,5.63150186,5.620743118,5.592549831,5.540208395,5.457287465,5.363325766,5.261983708,5.158252349,5.057636565,4.948052807,4.83739102,4.745350959,4.698489066,4.708637073,4.756932091,4.854576008,4.978841114,5.098276863,5.194485314,5.274382608,5.339539872,5.391153828,5.432808181,5.466958085,5.48355447,5.49238141,5.496414805,5.499151766,5.502995371,5.503993518,5.50743587,5.517175013,5.538235919,5.573092942,5.619057737,5.677879119,5.7460147,5.81804442,5.890216581,5.962287333,6.034594431,6.109725116,
Pakistan,PAK,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.495977168,4.494278561,4.503899144,4.518553398,4.530701733,4.537115435,4.532013898,4.52463109,4.516854451,4.512318774,4.512438394,4.507107003,4.508154166,4.512421506,4.515231065,4.514049223,4.502681589,4.487349809,4.474007932,4.471220313,4.481722249,4.492956467,4.518927048,4.545258515,4.552747827,4.532390922,4.480159472,4.409906647,4.330349906,4.253281759,4.186395866,4.117319942,4.05625892,4.013462984,4.002889457,4.030604412,4.090625011,4.18544777,4.299661144,4.412817781,4.512999803,4.595508416,4.668392467,4.730966293,4.783050991,4.824649176,4.852100984,4.869974364,4.881444519,4.890788392,4.900905719,4.907539864,4.916063581,4.929833589,4.953308613,4.98885472,5.034185574,5.092168013,5.159683831,
Pakistan,PAK,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,5.173273265,5.15489108,5.146641052,5.142639136,5.135837301,5.123596907,5.099414918,5.07368802,5.04735593,5.022872747,5.001100263,4.969907906,4.942830342,4.919551021,4.899172883,4.880847015,4.854009283,4.828727189,4.80670489,4.790708737,4.780844009,4.763173718,4.754223583,4.744045336,4.719477446,4.674482437,4.604999668,4.523691595,4.435091678,4.345160139,4.258908334,4.166054695,4.075917489,4.003272481,3.968490887,3.980887126,4.033169942,4.127245608,4.244553719,4.360157895,4.459672389,4.538075413,4.604833984,4.660451769,4.706682938,4.744681869,4.768085757,4.784236847,4.795484592,4.804942102,4.814892325,4.822907142,4.831977482,4.845803395,4.869085319,4.904042394,4.946679267,5.002000675,5.066843997,
Pakistan,PAK,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.714188451,3.716754903,3.72103111,3.726121055,3.732265289,3.74014725,3.741980741,3.747106164,3.75356582,3.759771759,3.764761772,3.759101524,3.754560177,3.751593483,3.75097117,3.752834828,3.7491216,3.750005527,3.75324586,3.75622462,3.757530055,3.745603076,3.733161614,3.723926816,3.723664474,3.734377153,3.743894619,3.763720602,3.78310855,3.788047772,3.772028171,3.729375134,3.675451876,3.615713442,3.557927598,3.507715869,3.459364285,3.418304547,3.393640261,3.39814828,3.437409295,3.499882294,3.592082963,3.701076876,3.808833214,3.904394843,3.984285362,4.055040807,4.116317302,4.168616804,4.212303242,4.242115381,4.265295201,4.283476073,4.298838259,4.313229909,4.32201626,4.331408739,4.345600165,
Pakistan,PAK,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,4.371771695,4.371708247,4.374978563,4.378727492,4.380367131,4.379404372,4.366789194,4.353875243,4.340360387,4.327059853,4.314138388,4.289027041,4.266512649,4.246049073,4.226789342,4.208233252,4.178560247,4.151700888,4.127791461,4.107479678,4.090754197,4.062691933,4.038708,4.018998264,4.004594516,3.995336772,3.981389853,3.972957686,3.962796311,3.941745228,3.905643707,3.847973563,3.784432743,3.71688827,3.647822004,3.5802475,3.508754574,3.439361246,3.385649475,3.366406405,3.390105898,3.442755345,3.531811576,3.641437131,3.749646922,3.843478442,3.918287102,3.98324043,4.038504263,4.085377869,4.124695656,4.151983332,4.172227486,4.187699958,4.20137459,4.215335027,4.223874224,4.234514636,4.250455583,
Pakistan,PAK,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2.952351779,2.961000078,2.982477476,3.01027609,3.035801963,3.054630525,3.058631444,3.059294583,3.059292382,3.062558752,3.070408464,3.069908831,3.074771695,3.083147074,3.09181789,3.098647598,3.092867881,3.087703558,3.084518697,3.084976656,3.089256271,3.082901893,3.082758532,3.08656644,3.091139035,3.094722526,3.085624379,3.074472293,3.065881619,3.06619133,3.077510058,3.086254605,3.106909485,3.129737171,3.141331678,3.13506172,3.105535716,3.067414434,3.025954188,2.988207152,2.95874438,2.927874665,2.902414451,2.890419956,2.902849849,2.944368665,3.004167121,3.08911591,3.188236842,3.286677214,3.375514011,3.449678176,3.518102013,3.579379777,3.63247443,3.677047679,3.705284807,3.727186314,3.744828552,
Pakistan,PAK,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,3.533304099,3.542962233,3.567332122,3.598730358,3.627078926,3.6473834,3.649303117,3.646986801,3.642490547,3.639120824,3.637935288,3.62305489,3.611387362,3.602228849,3.593739815,3.584473204,3.559059648,3.535470275,3.514265704,3.49590027,3.480031506,3.449492096,3.42387477,3.402868543,3.385893833,3.372273013,3.349875354,3.329457279,3.312764156,3.302269415,3.298249612,3.287923674,3.285600259,3.284039206,3.273643782,3.249819715,3.205767774,3.157081676,3.106077603,3.055874871,3.009301574,2.956682973,2.905931514,2.868473532,2.860033289,2.887764788,2.938371847,3.020307524,3.119800097,3.218074374,3.304156105,3.374554853,3.436662513,3.49054349,3.537213037,3.577279112,3.601408489,3.620971998,3.637780402,
Pakistan,PAK,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2.366989645,2.364000833,2.362321549,2.363078406,2.368850928,2.381190856,2.391177316,2.407662286,2.427058065,2.445400342,2.460756079,2.463402646,2.465413848,2.46799504,2.472831747,2.480662636,2.480197984,2.483581193,2.489351291,2.495866888,2.502283655,2.49556746,2.491186069,2.489333191,2.490564527,2.495186604,2.492813668,2.493914519,2.497296654,2.501719385,2.506747524,2.501331326,2.496819674,2.495775272,2.50217223,2.517509855,2.530060391,2.552998455,2.578165341,2.595007323,2.598632,2.582392685,2.559671188,2.534427241,2.511730707,2.494855611,2.472675318,2.454670127,2.44812387,2.463186809,2.504290518,2.558838051,2.636897056,2.728501114,2.81997237,2.903109328,2.966605369,3.025870711,3.080591225,
Pakistan,PAK,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2.846831905,2.845278823,2.846828307,2.852101029,2.862759889,2.879851579,2.891186619,2.90837914,2.928029454,2.946607613,2.962223144,2.962116726,2.961085686,2.959724874,2.95874552,2.958537645,2.943590897,2.930736471,2.919424371,2.909237976,2.8999365,2.875285228,2.854107261,2.83579673,2.81987539,2.806289124,2.784235232,2.764769341,2.748294835,2.735785571,2.727766516,2.71129982,2.699938599,2.693535572,2.692311653,2.695797107,2.689847264,2.690792153,2.693190123,2.690105656,2.678217086,2.6486398,2.616161763,2.582365434,2.548981086,2.517775726,2.477176625,2.438211934,2.41069327,2.408304217,2.437225343,2.484738611,2.559212264,2.649081844,2.738538885,2.818265321,2.87730475,2.931154896,2.980118537,
